,movieId,title,userId,rating,timestamp
51,1,Toy Story (1995),151,5.0,855947195
52,1,Toy Story (1995),153,2.0,1525548642
53,1,Toy Story (1995),155,3.0,961861723
54,1,Toy Story (1995),156,4.0,1106854640
55,1,Toy Story (1995),159,4.5,1508640172
56,1,Toy Story (1995),160,4.0,971115026
57,1,Toy Story (1995),161,4.0,1176751765
58,1,Toy Story (1995),166,5.0,1189980529
59,1,Toy Story (1995),167,3.5,1154721923
60,1,Toy Story (1995),169,4.5,1059427918
61,1,Toy Story (1995),171,5.0,866904159
62,1,Toy Story (1995),177,5.0,1435533535
63,1,Toy Story (1995),178,4.0,1164354911
64,1,Toy Story (1995),179,4.0,852114051
65,1,Toy Story (1995),182,4.0,1063289621
66,1,Toy Story (1995),185,4.0,1044311830
67,1,Toy Story (1995),186,4.0,1031080831
68,1,Toy Story (1995),191,4.0,829759809
69,1,Toy Story (1995),193,2.0,1435856890
70,1,Toy Story (1995),200,3.5,1229886312
71,1,Toy Story (1995),201,5.0,939801780
72,1,Toy Story (1995),202,4.0,974923506
73,1,Toy Story (1995),206,5.0,850763267
74,1,Toy Story (1995),213,3.5,1316196157
75,1,Toy Story (1995),214,3.0,853937855
76,1,Toy Story (1995),216,3.0,975211713
77,1,Toy Story (1995),217,4.0,955942540
78,1,Toy Story (1995),219,3.5,1194681084
79,1,Toy Story (1995),220,5.0,1230055565
80,1,Toy Story (1995),223,3.5,1226209758
81,1,Toy Story (1995),226,3.5,1095662606
82,1,Toy Story (1995),229,5.0,838144316
83,1,Toy Story (1995),232,3.5,1076955621
84,1,Toy Story (1995),233,3.0,1524781249
85,1,Toy Story (1995),234,5.0,1004409347
86,1,Toy Story (1995),239,4.0,1221158265
87,1,Toy Story (1995),240,5.0,849122434
88,1,Toy Story (1995),247,5.0,1467644119
89,1,Toy Story (1995),249,4.0,1347317775
90,1,Toy Story (1995),252,4.5,1498284904
91,1,Toy Story (1995),254,4.5,1180446553
92,1,Toy Story (1995),263,4.0,940384199
93,1,Toy Story (1995),264,4.0,1136978964
94,1,Toy Story (1995),266,2.0,945669542
95,1,Toy Story (1995),269,5.0,850865423
96,1,Toy Story (1995),270,5.0,853918728
97,1,Toy Story (1995),273,5.0,835861234
98,1,Toy Story (1995),274,4.0,1171410158
99,1,Toy Story (1995),275,5.0,1049076484
100,1,Toy Story (1995),276,4.0,858350384
101,1,Toy Story (1995),277,4.0,861812794
102,1,Toy Story (1995),279,3.0,1506394495
103,1,Toy Story (1995),280,4.5,1348435273
104,1,Toy Story (1995),282,4.5,1378495714
105,1,Toy Story (1995),283,3.0,901227602
106,1,Toy Story (1995),288,4.5,1054568869
107,1,Toy Story (1995),290,4.0,975031464
108,1,Toy Story (1995),291,4.0,1453051567
109,1,Toy Story (1995),292,4.0,1219625000
110,1,Toy Story (1995),293,3.0,1044870886
111,1,Toy Story (1995),298,2.0,1447518257
112,1,Toy Story (1995),304,5.0,881428344
113,1,Toy Story (1995),307,4.0,1186160893
114,1,Toy Story (1995),314,3.0,834398280
115,1,Toy Story (1995),322,3.5,1217676206
116,1,Toy Story (1995),323,3.5,1422640363
117,1,Toy Story (1995),328,5.0,1494210665
118,1,Toy Story (1995),330,4.0,1285904910
119,1,Toy Story (1995),332,4.0,1352672340
120,1,Toy Story (1995),334,3.5,1225477466
121,1,Toy Story (1995),336,4.0,1122227329
122,1,Toy Story (1995),337,4.0,860255715
123,1,Toy Story (1995),339,4.0,1460183470
124,1,Toy Story (1995),341,5.0,1439750939
125,1,Toy Story (1995),347,5.0,847645986
126,1,Toy Story (1995),350,4.0,864940931
127,1,Toy Story (1995),353,5.0,831939685
128,1,Toy Story (1995),357,5.0,1348610184
129,1,Toy Story (1995),359,4.0,1198112023
130,1,Toy Story (1995),364,5.0,869443366
131,1,Toy Story (1995),367,5.0,997811550
132,1,Toy Story (1995),372,3.0,874416443
133,1,Toy Story (1995),373,3.0,846830172
134,1,Toy Story (1995),378,4.5,1445347576
135,1,Toy Story (1995),380,5.0,1493420345
136,1,Toy Story (1995),381,3.5,1164383653
137,1,Toy Story (1995),382,4.5,1515162628
138,1,Toy Story (1995),385,4.0,834691642
139,1,Toy Story (1995),389,5.0,857934174
140,1,Toy Story (1995),391,3.0,1032388077
141,1,Toy Story (1995),396,5.0,1111688626
142,1,Toy Story (1995),399,4.0,1167220428
143,1,Toy Story (1995),401,3.5,1510450550
144,1,Toy Story (1995),411,5.0,835532155
145,1,Toy Story (1995),412,2.0,939114353
146,1,Toy Story (1995),414,4.0,961438127
147,1,Toy Story (1995),420,4.0,1218207191
148,1,Toy Story (1995),422,4.0,986173307
149,1,Toy Story (1995),432,2.5,1316391457
150,1,Toy Story (1995),434,4.0,1270604402
151,1,Toy Story (1995),436,4.0,833529571
152,1,Toy Story (1995),438,4.5,1105650469
153,1,Toy Story (1995),443,4.0,1501722482
154,1,Toy Story (1995),448,5.0,1019126661
155,1,Toy Story (1995),451,5.0,854089165
156,1,Toy Story (1995),453,5.0,1005966797
157,1,Toy Story (1995),456,5.0,856883308
158,1,Toy Story (1995),460,4.5,1359177505
159,1,Toy Story (1995),462,1.5,1154037653
160,1,Toy Story (1995),468,4.0,831400444
161,1,Toy Story (1995),469,4.0,965336888
162,1,Toy Story (1995),470,4.0,849224825
163,1,Toy Story (1995),471,5.0,1496671820
164,1,Toy Story (1995),474,4.0,978575760
165,1,Toy Story (1995),476,4.0,835021447
166,1,Toy Story (1995),477,4.0,1200939636
167,1,Toy Story (1995),480,3.0,1179178004
168,1,Toy Story (1995),483,4.0,1178293130
169,1,Toy Story (1995),484,4.5,1342295949
170,1,Toy Story (1995),488,4.5,1112382025
171,1,Toy Story (1995),490,3.5,1328229305
172,1,Toy Story (1995),492,4.0,863975949
173,1,Toy Story (1995),500,4.0,1005527755
174,1,Toy Story (1995),504,4.0,1063644695
175,1,Toy Story (1995),509,4.0,1435992343
176,1,Toy Story (1995),514,4.0,1533872400
177,1,Toy Story (1995),517,4.0,1487954343
178,1,Toy Story (1995),522,3.0,1253344674
179,1,Toy Story (1995),524,4.0,851608466
180,1,Toy Story (1995),525,4.0,1476475973
181,1,Toy Story (1995),528,2.5,1391736605
182,1,Toy Story (1995),529,3.0,855583216
183,1,Toy Story (1995),533,5.0,1424753740
184,1,Toy Story (1995),534,4.0,1459787997
185,1,Toy Story (1995),541,3.0,835643027
186,1,Toy Story (1995),544,3.0,850688537
187,1,Toy Story (1995),550,4.0,1488728441
188,1,Toy Story (1995),555,4.0,978746159
189,1,Toy Story (1995),559,5.0,865095758
190,1,Toy Story (1995),560,3.0,1469653413
191,1,Toy Story (1995),561,4.0,1491094681
192,1,Toy Story (1995),562,4.5,1368893997
193,1,Toy Story (1995),567,3.5,1525286001
194,1,Toy Story (1995),570,4.0,1181476989
195,1,Toy Story (1995),572,4.0,945892484
196,1,Toy Story (1995),573,5.0,1186722182
197,1,Toy Story (1995),579,4.0,958881146
198,1,Toy Story (1995),580,3.0,1167792349
199,1,Toy Story (1995),584,5.0,834987643
200,1,Toy Story (1995),587,5.0,953137847
201,1,Toy Story (1995),590,4.0,1258420408
202,1,Toy Story (1995),596,4.0,1535709666
203,1,Toy Story (1995),597,4.0,941557863
204,1,Toy Story (1995),599,3.0,1498524204
205,1,Toy Story (1995),600,2.5,1237764347
206,1,Toy Story (1995),601,4.0,1521467801
207,1,Toy Story (1995),603,4.0,963178147
208,1,Toy Story (1995),604,3.0,832079851
209,1,Toy Story (1995),605,4.0,1277097561
210,1,Toy Story (1995),606,2.5,1349082950
211,1,Toy Story (1995),607,4.0,964744033
212,1,Toy Story (1995),608,2.5,1117408267
213,1,Toy Story (1995),609,3.0,847221025
214,1,Toy Story (1995),610,5.0,1479542900
215,2,Jumanji (1995),6,4.0,845553522
216,2,Jumanji (1995),8,4.0,839463806
217,2,Jumanji (1995),18,3.0,1455617462
218,2,Jumanji (1995),19,3.0,965704331
219,2,Jumanji (1995),20,3.0,1054038313
220,2,Jumanji (1995),21,3.5,1419795031
221,2,Jumanji (1995),27,4.0,962685711
222,2,Jumanji (1995),51,4.5,1230932741
223,2,Jumanji (1995),62,4.0,1528843890
224,2,Jumanji (1995),68,2.5,1158532776
225,2,Jumanji (1995),82,3.0,1084465035
226,2,Jumanji (1995),91,3.0,1112713392
227,2,Jumanji (1995),93,5.0,942946208
228,2,Jumanji (1995),94,4.0,843406960
229,2,Jumanji (1995),103,4.0,1431957270
230,2,Jumanji (1995),104,3.0,1114809641
231,2,Jumanji (1995),107,5.0,829322340
232,2,Jumanji (1995),112,1.5,1513989948
233,2,Jumanji (1995),117,3.0,844163002
234,2,Jumanji (1995),122,4.0,1461561176
235,2,Jumanji (1995),125,4.0,1474311709
236,2,Jumanji (1995),135,3.0,1009692764
237,2,Jumanji (1995),140,3.5,1085569813
238,2,Jumanji (1995),144,3.0,1137323803
239,2,Jumanji (1995),149,1.0,902084874
240,2,Jumanji (1995),153,2.0,1525550601
241,2,Jumanji (1995),160,4.0,971619578
242,2,Jumanji (1995),169,4.0,1078284713
243,2,Jumanji (1995),177,3.5,1435534109
244,2,Jumanji (1995),186,4.0,1031087675
245,2,Jumanji (1995),202,4.0,974923336
246,2,Jumanji (1995),217,2.0,955942327
247,2,Jumanji (1995),219,2.5,1194740185
248,2,Jumanji (1995),221,3.5,1111177796
249,2,Jumanji (1995),222,2.5,1391353926
250,2,Jumanji (1995),226,3.0,1095662788
251,2,Jumanji (1995),230,2.5,1196305107
252,2,Jumanji (1995),232,4.0,1085351710
253,2,Jumanji (1995),240,5.0,849122404
254,2,Jumanji (1995),249,4.0,1353800871
255,2,Jumanji (1995),259,2.0,1146845339
256,2,Jumanji (1995),274,3.5,1171934785
257,2,Jumanji (1995),276,4.0,858351189
258,2,Jumanji (1995),284,4.0,832699451
259,2,Jumanji (1995),288,2.0,978467973
260,2,Jumanji (1995),294,3.0,966634189
261,2,Jumanji (1995),298,0.5,1450452897
262,2,Jumanji (1995),299,3.0,974620151
263,2,Jumanji (1995),304,4.0,891173962
264,2,Jumanji (1995),305,3.5,1460136227
265,2,Jumanji (1995),307,2.5,1186161482
266,2,Jumanji (1995),308,3.0,1421374418
267,2,Jumanji (1995),318,3.5,1270753195
268,2,Jumanji (1995),321,5.0,843212595
269,2,Jumanji (1995),322,3.0,1217676495
270,2,Jumanji (1995),323,4.0,1422640110
271,2,Jumanji (1995),330,1.5,1285905277
272,2,Jumanji (1995),347,3.0,847645925
273,2,Jumanji (1995),353,4.0,831939875
274,2,Jumanji (1995),357,3.0,1348611277
275,2,Jumanji (1995),359,3.5,1198112829
276,2,Jumanji (1995),373,3.0,846830111
277,2,Jumanji (1995),380,5.0,1493420295
278,2,Jumanji (1995),381,4.0,1166971855
279,2,Jumanji (1995),395,3.0,841503884
280,2,Jumanji (1995),411,4.0,835532398
281,2,Jumanji (1995),414,3.0,961594981
282,2,Jumanji (1995),425,3.0,1085477682
283,2,Jumanji (1995),426,4.5,1451080838
284,2,Jumanji (1995),432,4.0,1316391739
285,2,Jumanji (1995),434,2.5,1271039378
286,2,Jumanji (1995),436,4.0,833529751
287,2,Jumanji (1995),446,3.0,843839379
288,2,Jumanji (1995),447,5.0,836961067
289,2,Jumanji (1995),448,3.0,1019125424
290,2,Jumanji (1995),458,4.0,845653124
291,2,Jumanji (1995),470,3.0,849224778
292,2,Jumanji (1995),474,3.0,1046886814
293,2,Jumanji (1995),475,4.5,1498031744
294,2,Jumanji (1995),476,4.0,835021693
295,2,Jumanji (1995),477,4.0,1200939962
296,2,Jumanji (1995),480,3.0,1179178191
297,2,Jumanji (1995),482,4.5,1105395956
298,2,Jumanji (1995),483,4.0,1178293652
299,2,Jumanji (1995),484,2.5,1342296219
300,2,Jumanji (1995),489,2.5,1333101570
301,2,Jumanji (1995),497,2.5,1429127190
302,2,Jumanji (1995),501,3.0,844973419
303,2,Jumanji (1995),512,3.0,841449636
304,2,Jumanji (1995),517,3.0,1487954340
305,2,Jumanji (1995),523,4.5,1503126180
306,2,Jumanji (1995),525,3.5,1476480324
307,2,Jumanji (1995),527,4.0,1033173338
308,2,Jumanji (1995),534,4.5,1459787996
309,2,Jumanji (1995),559,4.0,845476032
310,2,Jumanji (1995),561,4.0,1491094318
311,2,Jumanji (1995),563,2.5,1447185161
312,2,Jumanji (1995),566,4.0,849005893
313,2,Jumanji (1995),570,3.5,1181477805
314,2,Jumanji (1995),573,4.5,1187044862
315,2,Jumanji (1995),586,4.0,1529901723
316,2,Jumanji (1995),590,2.5,1258420835
317,2,Jumanji (1995),592,4.0,837350242
318,2,Jumanji (1995),594,4.0,1109037094
319,2,Jumanji (1995),599,2.5,1498514085
320,2,Jumanji (1995),600,4.0,1237764627
321,2,Jumanji (1995),602,4.0,840875851
322,2,Jumanji (1995),604,5.0,832080293
323,2,Jumanji (1995),605,3.5,1277176522
324,2,Jumanji (1995),608,2.0,1117490786
325,3,Grumpier Old Men (1995),1,4.0,964981247
326,3,Grumpier Old Men (1995),6,5.0,845554296
327,3,Grumpier Old Men (1995),19,3.0,965707636
328,3,Grumpier Old Men (1995),32,3.0,856736172
329,3,Grumpier Old Men (1995),42,4.0,996221045
330,3,Grumpier Old Men (1995),43,5.0,848994405
331,3,Grumpier Old Men (1995),44,3.0,869251910
332,3,Grumpier Old Men (1995),51,4.0,1230932736
333,3,Grumpier Old Men (1995),58,3.0,847719397
334,3,Grumpier Old Men (1995),64,3.5,1161519668
335,3,Grumpier Old Men (1995),68,2.0,1158533415
336,3,Grumpier Old Men (1995),91,3.0,1112712323
337,3,Grumpier Old Men (1995),100,3.5,1100183804
338,3,Grumpier Old Men (1995),102,5.0,840635033
339,3,Grumpier Old Men (1995),116,3.5,1337200325
340,3,Grumpier Old Men (1995),117,3.0,844163663
341,3,Grumpier Old Men (1995),150,3.0,854203124
342,3,Grumpier Old Men (1995),151,3.0,855947242
343,3,Grumpier Old Men (1995),169,5.0,1078284750
344,3,Grumpier Old Men (1995),179,4.0,852114317
345,3,Grumpier Old Men (1995),217,1.0,955944713
346,3,Grumpier Old Men (1995),226,3.5,1095662861
347,3,Grumpier Old Men (1995),240,4.0,849122858
348,3,Grumpier Old Men (1995),269,4.0,850865480
349,3,Grumpier Old Men (1995),270,3.0,853918793
350,3,Grumpier Old Men (1995),288,4.0,975691635
351,3,Grumpier Old Men (1995),289,2.5,1143424657
352,3,Grumpier Old Men (1995),294,1.0,966596854
353,3,Grumpier Old Men (1995),302,3.0,854472084
354,3,Grumpier Old Men (1995),307,3.5,1186161652
355,3,Grumpier Old Men (1995),308,0.5,1421374465
356,3,Grumpier Old Men (1995),321,3.0,843212762
357,3,Grumpier Old Men (1995),330,3.0,1285905545
358,3,Grumpier Old Men (1995),337,4.0,860255784
359,3,Grumpier Old Men (1995),368,3.0,971273951
360,3,Grumpier Old Men (1995),410,4.0,990910830
361,3,Grumpier Old Men (1995),414,4.0,961439278
362,3,Grumpier Old Men (1995),448,3.0,1019128536
363,3,Grumpier Old Men (1995),456,3.0,856883349
364,3,Grumpier Old Men (1995),470,3.0,849370396
365,3,Grumpier Old Men (1995),477,3.0,1200941177
366,3,Grumpier Old Men (1995),480,2.5,1179178556
367,3,Grumpier Old Men (1995),492,4.0,863976005
368,3,Grumpier Old Men (1995),501,5.0,844973817
369,3,Grumpier Old Men (1995),544,3.0,850688562
370,3,Grumpier Old Men (1995),552,1.0,1111472953
371,3,Grumpier Old Men (1995),555,5.0,978747454
372,3,Grumpier Old Men (1995),588,3.0,839317471
373,3,Grumpier Old Men (1995),590,3.0,1258416995
374,3,Grumpier Old Men (1995),594,4.0,1108798921
375,3,Grumpier Old Men (1995),599,1.5,1498505071
376,3,Grumpier Old Men (1995),608,2.0,1117504413
377,4,Waiting to Exhale (1995),6,3.0,845554349
378,4,Waiting to Exhale (1995),14,3.0,835441653
379,4,Waiting to Exhale (1995),84,3.0,858772461
380,4,Waiting to Exhale (1995),162,3.0,836684306
381,4,Waiting to Exhale (1995),262,1.0,840306203
382,4,Waiting to Exhale (1995),411,2.0,835533021
383,4,Waiting to Exhale (1995),600,1.5,1237760055
384,5,Father of the Bride Part II (1995),6,5.0,845553938
385,5,Father of the Bride Part II (1995),31,3.0,850466642
386,5,Father of the Bride Part II (1995),43,5.0,848994281
387,5,Father of the Bride Part II (1995),45,3.0,959625102
388,5,Father of the Bride Part II (1995),58,4.0,847719151
389,5,Father of the Bride Part II (1995),66,4.0,1113190367
390,5,Father of the Bride Part II (1995),68,2.0,1158533624
391,5,Father of the Bride Part II (1995),84,3.0,857653289
392,5,Father of the Bride Part II (1995),103,4.0,1431957598
393,5,Father of the Bride Part II (1995),107,4.0,829322340
394,5,Father of the Bride Part II (1995),111,3.5,1517441319
395,5,Father of the Bride Part II (1995),117,3.0,844163754
396,5,Father of the Bride Part II (1995),120,4.0,860070029
397,5,Father of the Bride Part II (1995),121,3.0,847656405
398,5,Father of the Bride Part II (1995),147,4.5,1203267700
399,5,Father of the Bride Part II (1995),150,3.0,854203124
400,5,Father of the Bride Part II (1995),169,5.0,1078284788
401,5,Father of the Bride Part II (1995),170,3.0,840473290
402,5,Father of the Bride Part II (1995),181,3.0,845470124
403,5,Father of the Bride Part II (1995),200,4.0,1229876436
404,5,Father of the Bride Part II (1995),229,3.0,838143681
405,5,Father of the Bride Part II (1995),269,3.0,850865480
406,5,Father of the Bride Part II (1995),270,3.0,853918793
407,5,Father of the Bride Part II (1995),276,3.0,858350427
408,5,Father of the Bride Part II (1995),288,2.0,978622571
409,5,Father of the Bride Part II (1995),321,3.0,843212719
410,5,Father of the Bride Part II (1995),337,4.0,860255784
411,5,Father of the Bride Part II (1995),353,3.0,831939914
412,5,Father of the Bride Part II (1995),389,4.0,857934242
413,5,Father of the Bride Part II (1995),402,3.0,849598135
414,5,Father of the Bride Part II (1995),414,2.0,961437647
415,5,Father of the Bride Part II (1995),437,2.0,859721015
416,5,Father of the Bride Part II (1995),448,3.0,1019128415
417,5,Father of the Bride Part II (1995),451,3.0,854089243
418,5,Father of the Bride Part II (1995),456,3.0,856883349
419,5,Father of the Bride Part II (1995),458,3.0,845652992
420,5,Father of the Bride Part II (1995),470,3.0,849370453
421,5,Father of the Bride Part II (1995),474,1.5,1053021982
422,5,Father of the Bride Part II (1995),483,2.5,1327277284
423,5,Father of the Bride Part II (1995),489,2.0,1385823772
424,5,Father of the Bride Part II (1995),490,0.5,1324370305
425,5,Father of the Bride Part II (1995),492,3.0,863976004
426,5,Father of the Bride Part II (1995),501,3.0,844973535
427,5,Father of the Bride Part II (1995),509,1.5,1435992893
428,5,Father of the Bride Part II (1995),521,3.0,852713143
429,5,Father of the Bride Part II (1995),561,3.0,1491094488
430,5,Father of the Bride Part II (1995),590,2.0,1258421220
431,5,Father of the Bride Part II (1995),600,2.5,1237759452
432,5,Father of the Bride Part II (1995),604,3.0,832080355
433,6,Heat (1995),1,4.0,964982224
434,6,Heat (1995),6,4.0,845553757
435,6,Heat (1995),11,5.0,902154266
436,6,Heat (1995),18,4.0,1460138360
437,6,Heat (1995),23,4.0,1107342267
438,6,Heat (1995),24,4.5,1458941767
439,6,Heat (1995),28,3.5,1234570483
440,6,Heat (1995),32,3.0,856736172
441,6,Heat (1995),44,3.0,869251910
442,6,Heat (1995),45,4.0,1121724608
443,6,Heat (1995),57,3.0,972173446
444,6,Heat (1995),62,4.5,1522190219
445,6,Heat (1995),64,4.5,1161520752
446,6,Heat (1995),68,4.0,1158532058
447,6,Heat (1995),79,4.0,975282111
448,6,Heat (1995),82,3.5,1084467865
449,6,Heat (1995),84,4.0,857653289
450,6,Heat (1995),91,5.0,1112712032
451,6,Heat (1995),102,3.0,835877535
452,6,Heat (1995),105,4.0,1446773632
453,6,Heat (1995),109,3.0,841108665
454,6,Heat (1995),112,4.5,1513989933
455,6,Heat (1995),117,3.0,844163102
456,6,Heat (1995),121,5.0,847656264
457,6,Heat (1995),140,5.0,942843185
458,6,Heat (1995),150,4.0,854203123
459,6,Heat (1995),160,2.0,971115114
460,6,Heat (1995),166,3.5,1190828796
461,6,Heat (1995),181,3.0,845469804
462,6,Heat (1995),182,4.5,1054782012
463,6,Heat (1995),191,4.0,829759809
464,6,Heat (1995),195,4.0,974705807
465,6,Heat (1995),199,4.0,1057590506
466,6,Heat (1995),202,5.0,974918622
467,6,Heat (1995),217,2.0,955935939
468,6,Heat (1995),219,3.5,1198783144
469,6,Heat (1995),220,3.5,1230061735
470,6,Heat (1995),239,5.0,1221158564
471,6,Heat (1995),244,5.0,975092819
472,6,Heat (1995),266,4.0,944980835
473,6,Heat (1995),269,5.0,850865480
474,6,Heat (1995),270,3.0,853918793
475,6,Heat (1995),274,4.0,1197022122
476,6,Heat (1995),282,4.0,1378497085
477,6,Heat (1995),286,4.5,1119563039
478,6,Heat (1995),294,3.0,966597476
479,6,Heat (1995),297,5.0,900871748
480,6,Heat (1995),305,3.5,1460222104
481,6,Heat (1995),308,1.0,1421374400
482,6,Heat (1995),312,4.0,1043177752
483,6,Heat (1995),313,3.0,1030556299
484,6,Heat (1995),314,3.0,842432711
485,6,Heat (1995),317,5.0,1430532917
486,6,Heat (1995),318,4.0,1347180277
487,6,Heat (1995),325,4.0,1039398204
488,6,Heat (1995),336,4.0,1122227549
489,6,Heat (1995),337,5.0,860255784
490,6,Heat (1995),339,4.0,1460345729
491,6,Heat (1995),353,4.0,831939947
492,6,Heat (1995),362,4.0,1530637587
493,6,Heat (1995),368,4.0,971275527
494,6,Heat (1995),372,5.0,874415865
495,6,Heat (1995),373,5.0,846830247
496,6,Heat (1995),380,5.0,1494278663
497,6,Heat (1995),385,3.0,840648313
498,6,Heat (1995),386,3.0,842613783
499,6,Heat (1995),389,5.0,857934242
500,6,Heat (1995),391,4.0,1030944221
501,6,Heat (1995),400,5.0,1498870480
502,6,Heat (1995),414,3.0,961515642
503,6,Heat (1995),425,4.0,1085477536
504,6,Heat (1995),434,4.0,1270603905
505,6,Heat (1995),437,5.0,859721015
506,6,Heat (1995),438,5.0,1105664272
507,6,Heat (1995),444,4.0,832677558
508,6,Heat (1995),451,4.0,854089242
509,6,Heat (1995),469,3.0,965336673
510,6,Heat (1995),470,3.0,849843318
511,6,Heat (1995),474,3.0,1047054565
512,6,Heat (1995),480,4.0,1179162163
513,6,Heat (1995),486,5.0,839537263
514,6,Heat (1995),492,3.0,863976004
515,6,Heat (1995),493,4.0,1001562846
516,6,Heat (1995),501,3.0,844973487
517,6,Heat (1995),521,4.0,852713143
518,6,Heat (1995),524,4.0,852404399
519,6,Heat (1995),532,5.0,1025523798
520,6,Heat (1995),553,5.0,1219558120
521,6,Heat (1995),559,5.0,865095857
522,6,Heat (1995),561,4.0,1491092289
523,6,Heat (1995),573,4.5,1248842019
524,6,Heat (1995),577,4.0,945967415
525,6,Heat (1995),580,4.0,1167789917
526,6,Heat (1995),588,5.0,839316454
527,6,Heat (1995),590,3.5,1258420706
528,6,Heat (1995),592,3.0,837350390
529,6,Heat (1995),597,3.0,940420695
530,6,Heat (1995),599,4.5,1498539623
531,6,Heat (1995),602,3.0,840876055
532,6,Heat (1995),603,4.0,963177624
533,6,Heat (1995),604,3.0,832080355
534,6,Heat (1995),610,5.0,1493850345
535,7,Sabrina (1995),6,4.0,845554264
536,7,Sabrina (1995),14,3.0,835441989
537,7,Sabrina (1995),19,2.0,965706657
538,7,Sabrina (1995),31,4.0,850466642
539,7,Sabrina (1995),32,4.0,856736173
540,7,Sabrina (1995),33,1.0,939654896
541,7,Sabrina (1995),42,3.0,996220162
542,7,Sabrina (1995),43,5.0,848994392
543,7,Sabrina (1995),45,3.0,951170390
544,7,Sabrina (1995),51,4.0,1230932700
545,7,Sabrina (1995),58,5.0,847719397
546,7,Sabrina (1995),68,2.0,1230498124
547,7,Sabrina (1995),71,3.0,864738008
548,7,Sabrina (1995),84,3.0,857653289
549,7,Sabrina (1995),90,4.0,856354037
550,7,Sabrina (1995),95,3.0,1043340043
551,7,Sabrina (1995),117,4.0,844163615
552,7,Sabrina (1995),150,3.0,854203124
553,7,Sabrina (1995),169,4.5,1078284741
554,7,Sabrina (1995),177,1.0,1435534432
555,7,Sabrina (1995),179,3.0,852115405
556,7,Sabrina (1995),181,3.0,845470611
557,7,Sabrina (1995),188,4.0,962559461
558,7,Sabrina (1995),199,3.0,940544181
559,7,Sabrina (1995),206,4.0,850763310
560,7,Sabrina (1995),257,1.0,1141625546
561,7,Sabrina (1995),262,3.0,840306238
562,7,Sabrina (1995),270,3.0,853918793
563,7,Sabrina (1995),276,4.0,858350645
564,7,Sabrina (1995),280,4.5,1348532595
565,7,Sabrina (1995),286,3.5,1119562096
566,7,Sabrina (1995),304,4.0,881428370
567,7,Sabrina (1995),314,4.0,834241492
568,7,Sabrina (1995),337,3.0,860255784
569,7,Sabrina (1995),350,3.0,864941017
570,7,Sabrina (1995),411,3.0,835533471
571,7,Sabrina (1995),414,3.0,961439170
572,7,Sabrina (1995),451,3.0,854089243
573,7,Sabrina (1995),470,3.0,849370453
574,7,Sabrina (1995),474,3.0,978576381
575,7,Sabrina (1995),489,4.0,1334587547
576,7,Sabrina (1995),492,3.0,863976055
577,7,Sabrina (1995),498,4.0,839197378
578,7,Sabrina (1995),501,4.0,844973817
579,7,Sabrina (1995),510,1.0,1141158812
580,7,Sabrina (1995),513,3.0,1159980407
581,7,Sabrina (1995),521,3.0,852713143
